scenario_name,scenario_index,run_index,status,Year,Share_EV_init,Solar_Installed_MW,Wind_Installed_MW,Baseload_Installed_MW,Grid_Store_Max_MWh,Factor_V2G,Factor_NSC,Factor_Smart_Charge,V2G_Connect_Cost,NG_Fact,NG_Installed,SC_CR,V2G_CR,V2G_DR,SC_Floor,V2G_Floor,Cap,pass_count,min_pass_count,Combined_LCOE,Carbon_Adjusted_LCOE_SCC_51,Carbon_Adjusted_LCOE_SCC_120,Carbon_Adjusted_LCOE_SCC_190,Carbon_Adjusted_LCOE_SCC_340,Total_Deficit,Curtailment,V2G_Total,Total_GS_Used,Total_Grid_CO2_Tonnes,Combined_LCOE_mean,Combined_LCOE_std,Combined_LCOE_min,Combined_LCOE_max,Carbon_Adjusted_LCOE_SCC_51_mean,Carbon_Adjusted_LCOE_SCC_51_std,Carbon_Adjusted_LCOE_SCC_51_min,Carbon_Adjusted_LCOE_SCC_51_max,Carbon_Adjusted_LCOE_SCC_120_mean,Carbon_Adjusted_LCOE_SCC_120_std,Carbon_Adjusted_LCOE_SCC_120_min,Carbon_Adjusted_LCOE_SCC_120_max,Carbon_Adjusted_LCOE_SCC_190_mean,Carbon_Adjusted_LCOE_SCC_190_std,Carbon_Adjusted_LCOE_SCC_190_min,Carbon_Adjusted_LCOE_SCC_190_max,Carbon_Adjusted_LCOE_SCC_340_mean,Carbon_Adjusted_LCOE_SCC_340_std,Carbon_Adjusted_LCOE_SCC_340_min,Carbon_Adjusted_LCOE_SCC_340_max,successful_runs,attempted_runs,passing_lcoes_pipe,failure_reasons
solar_capex_+10%,7,7,success,2050,0.98,30000.0,60000.0,20000.0,10000.0,0.5,0.15,0.85,2000.0,0.0,0.0,0.0475,0.0475,0.0475,30,30,0.8,1,1,87.75313081684644,88.8339218737409,90.29616859777458,91.779607303316,94.95840452947618,62388903.08866688,29397632.601905163,1287090.9813401971,1.0,6781966.129014834,87.92063909359554,0.3239443669339349,87.3511760690294,88.59355345482287,89.00050163959129,0.32693932885517607,88.42958693410469,89.68220021951524,90.46149214299732,0.33100764498043767,89.88861339861832,91.15507525409905,91.94365642181502,0.3351534462489052,91.36878517421187,92.6492963036768,95.11972273356722,0.34409700257728787,94.54058183619802,95.85119855277203,47,50,87.445689|88.440000|87.635882|87.408335|88.042183|88.158510|87.753131|87.713397|87.770546|88.213154|87.969644|88.002898|87.779529|87.953199|88.551967|88.044285|88.586036|87.717712|87.898030|87.667990|87.351176|88.593553|87.775863|88.063310|88.165814|88.339316|87.385947|87.666491|87.924736|87.681635|87.722093|87.861764|88.023563|87.685898|87.949819|87.618525|88.343452|87.425077|87.786810|87.982742|88.034172|87.734904|88.033791|88.465976|87.838418|87.679091|88.383985,
solar_capex_+10%,7,8,success,2050,0.98,30000.0,60000.0,20000.0,10000.0,0.5,0.15,0.85,2000.0,0.0,0.0,0.0475,0.0475,0.0475,30,30,0.8,1,1,87.71339706850871,88.78936309622989,90.24508183961737,91.72189795609742,94.88650391998326,62271885.09248899,28924653.722228594,1035295.6256850342,1.0,6778382.252540907,87.92063909359554,0.3239443669339349,87.3511760690294,88.59355345482287,89.00050163959129,0.32693932885517607,88.42958693410469,89.68220021951524,90.46149214299732,0.33100764498043767,89.88861339861832,91.15507525409905,91.94365642181502,0.3351534462489052,91.36878517421187,92.6492963036768,95.11972273356722,0.34409700257728787,94.54058183619802,95.85119855277203,47,50,87.445689|88.440000|87.635882|87.408335|88.042183|88.158510|87.753131|87.713397|87.770546|88.213154|87.969644|88.002898|87.779529|87.953199|88.551967|88.044285|88.586036|87.717712|87.898030|87.667990|87.351176|88.593553|87.775863|88.063310|88.165814|88.339316|87.385947|87.666491|87.924736|87.681635|87.722093|87.861764|88.023563|87.685898|87.949819|87.618525|88.343452|87.425077|87.786810|87.982742|88.034172|87.734904|88.033791|88.465976|87.838418|87.679091|88.383985,
solar_capex_+10%,7,9,success,2050,0.98,30000.0,60000.0,20000.0,10000.0,0.5,0.15,0.85,2000.0,0.0,0.0,0.0475,0.0475,0.0475,30,30,0.8,1,1,87.77054636542307,88.85179548395708,90.31466193844425,91.79872935603993,94.9788738223164,61674181.29478494,30186818.35211632,1112044.9424096108,1.0,6800592.321240233,87.92063909359554,0.3239443669339349,87.3511760690294,88.59355345482287,89.00050163959129,0.32693932885517607,88.42958693410469,89.68220021951524,90.46149214299732,0.33100764498043767,89.88861339861832,91.15507525409905,91.94365642181502,0.3351534462489052,91.36878517421187,92.6492963036768,95.11972273356722,0.34409700257728787,94.54058183619802,95.85119855277203,47,50,87.445689|88.440000|87.635882|87.408335|88.042183|88.158510|87.753131|87.713397|87.770546|88.213154|87.969644|88.002898|87.779529|87.953199|88.551967|88.044285|88.586036|87.717712|87.898030|87.667990|87.351176|88.593553|87.775863|88.063310|88.165814|88.339316|87.385947|87.666491|87.924736|87.681635|87.722093|87.861764|88.023563|87.685898|87.949819|87.618525|88.343452|87.425077|87.786810|87.982742|88.034172|87.734904|88.033791|88.465976|87.838418|87.679091|88.383985,
solar_capex_+10%,7,10,success,2050,0.98,30000.0,60000.0,20000.0,10000.0,0.5,0.15,0.85,2000.0,0.0,0.0,0.0475,0.0475,0.0475,30,30,0.8,1,1,88.2131540899923,89.29292591315688,90.75379367390896,92.23583343119367,95.4116329110895,62684098.959752105,29046482.391164888,1231065.3543745792,584.3594252621988,6760912.475489951,87.92063909359554,0.3239443669339349,87.3511760690294,88.59355345482287,89.00050163959129,0.32693932885517607,88.42958693410469,89.68220021951524,90.46149214299732,0.33100764498043767,89.88861339861832,91.15507525409905,91.94365642181502,0.3351534462489052,91.36878517421187,92.6492963036768,95.11972273356722,0.34409700257728787,94.54058183619802,95.85119855277203,47,50,87.445689|88.440000|87.635882|87.408335|88.042183|88.158510|87.753131|87.713397|87.770546|88.213154|87.969644|88.002898|87.779529|87.953199|88.551967|88.044285|88.586036|87.717712|87.898030|87.667990|87.351176|88.593553|87.775863|88.063310|88.165814|88.339316|87.385947|87.666491|87.924736|87.681635|87.722093|87.861764|88.023563|87.685898|87.949819|87.618525|88.343452|87.425077|87.786810|87.982742|88.034172|87.734904|88.033791|88.465976|87.838418|87.679091|88.383985,
solar_capex_+10%,7,11,success,2050,0.98,30000.0,60000.0,20000.0,10000.0,0.5,0.15,0.85,2000.0,0.0,0.0,0.0475,0.0475,0.0475,30,30,0.8,1,1,87.9696438708741,89.04740232077847,90.50554610594324,91.98482240973357,95.15470020356999,62430660.34595264,29224071.62743578,1248904.7569491826,1.0,6771992.896815732,87.92063909359554,0.3239443669339349,87.3511760690294,88.59355345482287,89.00050163959129,0.32693932885517607,88.42958693410469,89.68220021951524,90.46149214299732,0.33100764498043767,89.88861339861832,91.15507525409905,91.94365642181502,0.3351534462489052,91.36878517421187,92.6492963036768,95.11972273356722,0.34409700257728787,94.54058183619802,95.85119855277203,47,50,87.445689|88.440000|87.635882|87.408335|88.042183|88.158510|87.753131|87.713397|87.770546|88.213154|87.969644|88.002898|87.779529|87.953199|88.551967|88.044285|88.586036|87.717712|87.898030|87.667990|87.351176|88.593553|87.775863|88.063310|88.165814|88.339316|87.385947|87.666491|87.924736|87.681635|87.722093|87.861764|88.023563|87.685898|87.949819|87.618525|88.343452|87.425077|87.786810|87.982742|88.034172|87.734904|88.033791|88.465976|87.838418|87.679091|88.383985,
solar_capex_+10%,7,12,success,2050,0.98,30000.0,60000.0,20000.0,10000.0,0.5,0.15,0.85,2000.0,0.0,0.0,0.0475,0.0475,0.0475,30,30,0.8,1,1,88.00289751735255,89.08264617156752,90.54348258609366,92.0254905428593,95.20122187878569,62119922.16451728,29194356.08198066,1078185.9614242576,1.0,6770593.1308077695,87.92063909359554,0.3239443669339349,87.3511760690294,88.59355345482287,89.00050163959129,0.32693932885517607,88.42958693410469,89.68220021951524,90.46149214299732,0.33100764498043767,89.88861339861832,91.15507525409905,91.94365642181502,0.3351534462489052,91.36878517421187,92.6492963036768,95.11972273356722,0.34409700257728787,94.54058183619802,95.85119855277203,47,50,87.445689|88.440000|87.635882|87.408335|88.042183|88.158510|87.753131|87.713397|87.770546|88.213154|87.969644|88.002898|87.779529|87.953199|88.551967|88.044285|88.586036|87.717712|87.898030|87.667990|87.351176|88.593553|87.775863|88.063310|88.165814|88.339316|87.385947|87.666491|87.924736|87.681635|87.722093|87.861764|88.023563|87.685898|87.949819|87.618525|88.343452|87.425077|87.786810|87.982742|88.034172|87.734904|88.033791|88.465976|87.838418|87.679091|88.383985,
solar_capex_+10%,7,13,success,2050,0.98,30000.0,60000.0,20000.0,10000.0,0.5,0.15,0.85,2000.0,0.0,0.0,0.0475,0.0475,0.0475,30,30,0.8,1,1,87.7795286074216,88.8553576013397,90.31089094605245,91.78751897692044,94.95172190020901,62180626.45460624,29281480.265783433,1059873.8033230063,1.0,6777586.502203147,87.92063909359554,0.3239443669339349,87.3511760690294,88.59355345482287,89.00050163959129,0.32693932885517607,88.42958693410469,89.68220021951524,90.46149214299732,0.33100764498043767,89.88861339861832,91.15507525409905,91.94365642181502,0.3351534462489052,91.36878517421187,92.6492963036768,95.11972273356722,0.34409700257728787,94.54058183619802,95.85119855277203,47,50,87.445689|88.440000|87.635882|87.408335|88.042183|88.158510|87.753131|87.713397|87.770546|88.213154|87.969644|88.002898|87.779529|87.953199|88.551967|88.044285|88.586036|87.717712|87.898030|87.667990|87.351176|88.593553|87.775863|88.063310|88.165814|88.339316|87.385947|87.666491|87.924736|87.681635|87.722093|87.861764|88.023563|87.685898|87.949819|87.618525|88.343452|87.425077|87.786810|87.982742|88.034172|87.734904|88.033791|88.465976|87.838418|87.679091|88.383985,
solar_capex_+10%,7,14,success,2050,0.98,30000.0,60000.0,20000.0,10000.0,0.5,0.15,0.85,2000.0,0.0,0.0,0.0475,0.0475,0.0475,30,30,0.8,1,1,87.95319850385252,89.03042228236322,90.48784268858357,91.96638512967668,95.1346903605905,62868861.98490085,28479759.17099733,1229438.1864514097,1.0,6764421.042879506,87.92063909359554,0.3239443669339349,87.3511760690294,88.59355345482287,89.00050163959129,0.32693932885517607,88.42958693410469,89.68220021951524,90.46149214299732,0.33100764498043767,89.88861339861832,91.15507525409905,91.94365642181502,0.3351534462489052,91.36878517421187,92.6492963036768,95.11972273356722,0.34409700257728787,94.54058183619802,95.85119855277203,47,50,87.445689|88.440000|87.635882|87.408335|88.042183|88.158510|87.753131|87.713397|87.770546|88.213154|87.969644|88.002898|87.779529|87.953199|88.551967|88.044285|88.586036|87.717712|87.898030|87.667990|87.351176|88.593553|87.775863|88.063310|88.165814|88.339316|87.385947|87.666491|87.924736|87.681635|87.722093|87.861764|88.023563|87.685898|87.949819|87.618525|88.343452|87.425077|87.786810|87.982742|88.034172|87.734904|88.033791|88.465976|87.838418|87.679091|88.383985,
solar_capex_+10%,7,15,success,2050,0.98,30000.0,60000.0,20000.0,10000.0,0.5,0.15,0.85,2000.0,0.0,0.0,0.0475,0.0475,0.0475,30,30,0.8,1,1,88.55196681204215,89.63794232464397,91.10720331228173,92.59775793742148,95.79180356272096,61795253.286910586,29314440.673021797,1150974.2234425682,1.0,6774365.833991284,87.92063909359554,0.3239443669339349,87.3511760690294,88.59355345482287,89.00050163959129,0.32693932885517607,88.42958693410469,89.68220021951524,90.46149214299732,0.33100764498043767,89.88861339861832,91.15507525409905,91.94365642181502,0.3351534462489052,91.36878517421187,92.6492963036768,95.11972273356722,0.34409700257728787,94.54058183619802,95.85119855277203,47,50,87.445689|88.440000|87.635882|87.408335|88.042183|88.158510|87.753131|87.713397|87.770546|88.213154|87.969644|88.002898|87.779529|87.953199|88.551967|88.044285|88.586036|87.717712|87.898030|87.667990|87.351176|88.593553|87.775863|88.063310|88.165814|88.339316|87.385947|87.666491|87.924736|87.681635|87.722093|87.861764|88.023563|87.685898|87.949819|87.618525|88.343452|87.425077|87.786810|87.982742|88.034172|87.734904|88.033791|88.465976|87.838418|87.679091|88.383985,
solar_capex_+10%,7,16,success,2050,0.98,30000.0,60000.0,20000.0,10000.0,0.5,0.15,0.85,2000.0,0.0,0.0,0.0475,0.0475,0.0475,30,30,0.8,1,1,88.0442846999509,89.1277726377701,90.59366808305488,92.08080838986554,95.26753761874552,62171643.627157345,29052611.879983153,1299885.8437278077,1.0,6781115.916949173,87.92063909359554,0.3239443669339349,87.3511760690294,88.59355345482287,89.00050163959129,0.32693932885517607,88.42958693410469,89.68220021951524,90.46149214299732,0.33100764498043767,89.88861339861832,91.15507525409905,91.94365642181502,0.3351534462489052,91.36878517421187,92.6492963036768,95.11972273356722,0.34409700257728787,94.54058183619802,95.85119855277203,47,50,87.445689|88.440000|87.635882|87.408335|88.042183|88.158510|87.753131|87.713397|87.770546|88.213154|87.969644|88.002898|87.779529|87.953199|88.551967|88.044285|88.586036|87.717712|87.898030|87.667990|87.351176|88.593553|87.775863|88.063310|88.165814|88.339316|87.385947|87.666491|87.924736|87.681635|87.722093|87.861764|88.023563|87.685898|87.949819|87.618525|88.343452|87.425077|87.786810|87.982742|88.034172|87.734904|88.033791|88.465976|87.838418|87.679091|88.383985,
solar_capex_+10%,7,17,success,2050,0.98,30000.0,60000.0,20000.0,10000.0,0.5,0.15,0.85,2000.0,0.0,0.0,0.0475,0.0475,0.0475,30,30,0.8,1,1,88.58603559194741,89.67048202206594,91.13767425104983,92.62613013552624,95.81567845940427,62545871.7323326,29009356.52808844,1135146.0763048586,1.0,6761042.930639631,87.92063909359554,0.3239443669339349,87.3511760690294,88.59355345482287,89.00050163959129,0.32693932885517607,88.42958693410469,89.68220021951524,90.46149214299732,0.33100764498043767,89.88861339861832,91.15507525409905,91.94365642181502,0.3351534462489052,91.36878517421187,92.6492963036768,95.11972273356722,0.34409700257728787,94.54058183619802,95.85119855277203,47,50,87.445689|88.440000|87.635882|87.408335|88.042183|88.158510|87.753131|87.713397|87.770546|88.213154|87.969644|88.002898|87.779529|87.953199|88.551967|88.044285|88.586036|87.717712|87.898030|87.667990|87.351176|88.593553|87.775863|88.063310|88.165814|88.339316|87.385947|87.666491|87.924736|87.681635|87.722093|87.861764|88.023563|87.685898|87.949819|87.618525|88.343452|87.425077|87.786810|87.982742|88.034172|87.734904|88.033791|88.465976|87.838418|87.679091|88.383985,
solar_capex_+10%,7,18,success,2050,0.98,30000.0,60000.0,20000.0,10000.0,0.5,0.15,0.85,2000.0,0.0,0.0,0.0475,0.0475,0.0475,30,30,0.8,1,1,87.71771166068615,88.79807871770555,90.25975179484945,91.74260853977803,94.92015870748216,62015339.73194459,29064126.84495386,1290467.9295978865,1.0,6786078.821711993,87.92063909359554,0.3239443669339349,87.3511760690294,88.59355345482287,89.00050163959129,0.32693932885517607,88.42958693410469,89.68220021951524,90.46149214299732,0.33100764498043767,89.88861339861832,91.15507525409905,91.94365642181502,0.3351534462489052,91.36878517421187,92.6492963036768,95.11972273356722,0.34409700257728787,94.54058183619802,95.85119855277203,47,50,87.445689|88.440000|87.635882|87.408335|88.042183|88.158510|87.753131|87.713397|87.770546|88.213154|87.969644|88.002898|87.779529|87.953199|88.551967|88.044285|88.586036|87.717712|87.898030|87.667990|87.351176|88.593553|87.775863|88.063310|88.165814|88.339316|87.385947|87.666491|87.924736|87.681635|87.722093|87.861764|88.023563|87.685898|87.949819|87.618525|88.343452|87.425077|87.786810|87.982742|88.034172|87.734904|88.033791|88.465976|87.838418|87.679091|88.383985,
solar_capex_+10%,7,19,success,2050,0.98,30000.0,60000.0,20000.0,10000.0,0.5,0.15,0.85,2000.0,0.0,0.0,0.0475,0.0475,0.0475,30,30,0.8,1,1,87.8980302322542,88.97749301312903,90.43794265784204,91.91955823943495,95.09444877141975,62148696.00361058,29164572.23188931,1257412.9265300096,1.0,6784157.921377128,87.92063909359554,0.3239443669339349,87.3511760690294,88.59355345482287,89.00050163959129,0.32693932885517607,88.42958693410469,89.68220021951524,90.46149214299732,0.33100764498043767,89.88861339861832,91.15507525409905,91.94365642181502,0.3351534462489052,91.36878517421187,92.6492963036768,95.11972273356722,0.34409700257728787,94.54058183619802,95.85119855277203,47,50,87.445689|88.440000|87.635882|87.408335|88.042183|88.158510|87.753131|87.713397|87.770546|88.213154|87.969644|88.002898|87.779529|87.953199|88.551967|88.044285|88.586036|87.717712|87.898030|87.667990|87.351176|88.593553|87.775863|88.063310|88.165814|88.339316|87.385947|87.666491|87.924736|87.681635|87.722093|87.861764|88.023563|87.685898|87.949819|87.618525|88.343452|87.425077|87.786810|87.982742|88.034172|87.734904|88.033791|88.465976|87.838418|87.679091|88.383985,
solar_capex_+10%,7,20,success,2050,0.98,30000.0,60000.0,20000.0,10000.0,0.5,0.15,0.85,2000.0,0.0,0.0,0.0475,0.0475,0.0475,30,30,0.8,1,1,87.6679904176055,88.74544744179919,90.2031834157083,91.68204599793492,94.85103724556342,61483957.20501153,29372899.164577156,1064694.465235045,1.0,6778558.19710806,87.92063909359554,0.3239443669339349,87.3511760690294,88.59355345482287,89.00050163959129,0.32693932885517607,88.42958693410469,89.68220021951524,90.46149214299732,0.33100764498043767,89.88861339861832,91.15507525409905,91.94365642181502,0.3351534462489052,91.36878517421187,92.6492963036768,95.11972273356722,0.34409700257728787,94.54058183619802,95.85119855277203,47,50,87.445689|88.440000|87.635882|87.408335|88.042183|88.158510|87.753131|87.713397|87.770546|88.213154|87.969644|88.002898|87.779529|87.953199|88.551967|88.044285|88.586036|87.717712|87.898030|87.667990|87.351176|88.593553|87.775863|88.063310|88.165814|88.339316|87.385947|87.666491|87.924736|87.681635|87.722093|87.861764|88.023563|87.685898|87.949819|87.618525|88.343452|87.425077|87.786810|87.982742|88.034172|87.734904|88.033791|88.465976|87.838418|87.679091|88.383985,
solar_capex_+10%,7,21,success,2050,0.98,30000.0,60000.0,20000.0,10000.0,0.5,0.15,0.85,2000.0,0.0,0.0,0.0475,0.0475,0.0475,30,30,0.8,1,1,87.3511760690294,88.42958693410469,89.88861339861832,91.36878517421187,94.54058183619802,61367552.57446097,30017533.600149337,1213017.259989052,1.0,6807773.621126357,87.92063909359554,0.3239443669339349,87.3511760690294,88.59355345482287,89.00050163959129,0.32693932885517607,88.42958693410469,89.68220021951524,90.46149214299732,0.33100764498043767,89.88861339861832,91.15507525409905,91.94365642181502,0.3351534462489052,91.36878517421187,92.6492963036768,95.11972273356722,0.34409700257728787,94.54058183619802,95.85119855277203,47,50,87.445689|88.440000|87.635882|87.408335|88.042183|88.158510|87.753131|87.713397|87.770546|88.213154|87.969644|88.002898|87.779529|87.953199|88.551967|88.044285|88.586036|87.717712|87.898030|87.667990|87.351176|88.593553|87.775863|88.063310|88.165814|88.339316|87.385947|87.666491|87.924736|87.681635|87.722093|87.861764|88.023563|87.685898|87.949819|87.618525|88.343452|87.425077|87.786810|87.982742|88.034172|87.734904|88.033791|88.465976|87.838418|87.679091|88.383985,
solar_capex_+10%,7,22,success,2050,0.98,30000.0,60000.0,20000.0,10000.0,0.5,0.15,0.85,2000.0,0.0,0.0,0.0475,0.0475,0.0475,30,30,0.8,1,1,88.59355345482287,89.68220021951524,91.15507525409905,92.6492963036768,95.85119855277203,62688227.24693589,29817474.534775168,1170362.2286092432,2214.758128443369,6775166.240555591,87.92063909359554,0.3239443669339349,87.3511760690294,88.59355345482287,89.00050163959129,0.32693932885517607,88.42958693410469,89.68220021951524,90.46149214299732,0.33100764498043767,89.88861339861832,91.15507525409905,91.94365642181502,0.3351534462489052,91.36878517421187,92.6492963036768,95.11972273356722,0.34409700257728787,94.54058183619802,95.85119855277203,47,50,87.445689|88.440000|87.635882|87.408335|88.042183|88.158510|87.753131|87.713397|87.770546|88.213154|87.969644|88.002898|87.779529|87.953199|88.551967|88.044285|88.586036|87.717712|87.898030|87.667990|87.351176|88.593553|87.775863|88.063310|88.165814|88.339316|87.385947|87.666491|87.924736|87.681635|87.722093|87.861764|88.023563|87.685898|87.949819|87.618525|88.343452|87.425077|87.786810|87.982742|88.034172|87.734904|88.033791|88.465976|87.838418|87.679091|88.383985,
solar_capex_+10%,7,23,success,2050,0.98,30000.0,60000.0,20000.0,10000.0,0.5,0.15,0.85,2000.0,0.0,0.0,0.0475,0.0475,0.0475,30,30,0.8,1,1,87.77586289980079,88.85412820579353,90.31295773743078,91.79292972604827,94.96429827308577,62257520.165450834,29651945.79161292,1193620.4548037439,275.0334109812393,6783074.281198452,87.92063909359554,0.3239443669339349,87.3511760690294,88.59355345482287,89.00050163959129,0.32693932885517607,88.42958693410469,89.68220021951524,90.46149214299732,0.33100764498043767,89.88861339861832,91.15507525409905,91.94365642181502,0.3351534462489052,91.36878517421187,92.6492963036768,95.11972273356722,0.34409700257728787,94.54058183619802,95.85119855277203,47,50,87.445689|88.440000|87.635882|87.408335|88.042183|88.158510|87.753131|87.713397|87.770546|88.213154|87.969644|88.002898|87.779529|87.953199|88.551967|88.044285|88.586036|87.717712|87.898030|87.667990|87.351176|88.593553|87.775863|88.063310|88.165814|88.339316|87.385947|87.666491|87.924736|87.681635|87.722093|87.861764|88.023563|87.685898|87.949819|87.618525|88.343452|87.425077|87.786810|87.982742|88.034172|87.734904|88.033791|88.465976|87.838418|87.679091|88.383985,
solar_capex_+10%,7,24,success,2050,0.98,30000.0,60000.0,20000.0,10000.0,0.5,0.15,0.85,2000.0,0.0,0.0,0.0475,0.0475,0.0475,30,30,0.8,1,1,88.06330984490704,89.14239040977328,90.60232293870996,92.083413910095,95.25718027734867,62836477.90298225,29152927.068778172,1228376.1846565544,1.0,6765881.982257752,87.92063909359554,0.3239443669339349,87.3511760690294,88.59355345482287,89.00050163959129,0.32693932885517607,88.42958693410469,89.68220021951524,90.46149214299732,0.33100764498043767,89.88861339861832,91.15507525409905,91.94365642181502,0.3351534462489052,91.36878517421187,92.6492963036768,95.11972273356722,0.34409700257728787,94.54058183619802,95.85119855277203,47,50,87.445689|88.440000|87.635882|87.408335|88.042183|88.158510|87.753131|87.713397|87.770546|88.213154|87.969644|88.002898|87.779529|87.953199|88.551967|88.044285|88.586036|87.717712|87.898030|87.667990|87.351176|88.593553|87.775863|88.063310|88.165814|88.339316|87.385947|87.666491|87.924736|87.681635|87.722093|87.861764|88.023563|87.685898|87.949819|87.618525|88.343452|87.425077|87.786810|87.982742|88.034172|87.734904|88.033791|88.465976|87.838418|87.679091|88.383985,
solar_capex_+10%,7,25,success,2050,0.98,30000.0,60000.0,20000.0,10000.0,0.5,0.15,0.85,2000.0,0.0,0.0,0.0475,0.0475,0.0475,30,30,0.8,1,1,88.16581368509257,89.24931270298717,90.71522313896222,92.2023786537195,95.38914047105655,61933673.76644096,29510217.604997877,1276537.1329314632,1.0,6781574.906597603,87.92063909359554,0.3239443669339349,87.3511760690294,88.59355345482287,89.00050163959129,0.32693932885517607,88.42958693410469,89.68220021951524,90.46149214299732,0.33100764498043767,89.88861339861832,91.15507525409905,91.94365642181502,0.3351534462489052,91.36878517421187,92.6492963036768,95.11972273356722,0.34409700257728787,94.54058183619802,95.85119855277203,47,50,87.445689|88.440000|87.635882|87.408335|88.042183|88.158510|87.753131|87.713397|87.770546|88.213154|87.969644|88.002898|87.779529|87.953199|88.551967|88.044285|88.586036|87.717712|87.898030|87.667990|87.351176|88.593553|87.775863|88.063310|88.165814|88.339316|87.385947|87.666491|87.924736|87.681635|87.722093|87.861764|88.023563|87.685898|87.949819|87.618525|88.343452|87.425077|87.786810|87.982742|88.034172|87.734904|88.033791|88.465976|87.838418|87.679091|88.383985,
solar_capex_+10%,7,26,success,2050,0.98,30000.0,60000.0,20000.0,10000.0,0.5,0.15,0.85,2000.0,0.0,0.0,0.0475,0.0475,0.0475,30,30,0.8,1,1,88.33931573225082,89.42195084594772,90.88669247036118,92.37266223425888,95.55688315689683,61934568.11632273,29200172.265539605,1010148.6236388648,1.0,6775138.805318228,87.92063909359554,0.3239443669339349,87.3511760690294,88.59355345482287,89.00050163959129,0.32693932885517607,88.42958693410469,89.68220021951524,90.46149214299732,0.33100764498043767,89.88861339861832,91.15507525409905,91.94365642181502,0.3351534462489052,91.36878517421187,92.6492963036768,95.11972273356722,0.34409700257728787,94.54058183619802,95.85119855277203,47,50,87.445689|88.440000|87.635882|87.408335|88.042183|88.158510|87.753131|87.713397|87.770546|88.213154|87.969644|88.002898|87.779529|87.953199|88.551967|88.044285|88.586036|87.717712|87.898030|87.667990|87.351176|88.593553|87.775863|88.063310|88.165814|88.339316|87.385947|87.666491|87.924736|87.681635|87.722093|87.861764|88.023563|87.685898|87.949819|87.618525|88.343452|87.425077|87.786810|87.982742|88.034172|87.734904|88.033791|88.465976|87.838418|87.679091|88.383985,
solar_capex_+10%,7,27,success,2050,0.98,30000.0,60000.0,20000.0,10000.0,0.5,0.15,0.85,2000.0,0.0,0.0,0.0475,0.0475,0.0475,30,30,0.8,1,1,87.38594727087798,88.46188439802647,89.91756404063914,91.39434048966649,94.55886145186794,62144650.71797739,29279248.124103043,1070481.5859779387,1188.7608157601935,6787139.547633695,87.92063909359554,0.3239443669339349,87.3511760690294,88.59355345482287,89.00050163959129,0.32693932885517607,88.42958693410469,89.68220021951524,90.46149214299732,0.33100764498043767,89.88861339861832,91.15507525409905,91.94365642181502,0.3351534462489052,91.36878517421187,92.6492963036768,95.11972273356722,0.34409700257728787,94.54058183619802,95.85119855277203,47,50,87.445689|88.440000|87.635882|87.408335|88.042183|88.158510|87.753131|87.713397|87.770546|88.213154|87.969644|88.002898|87.779529|87.953199|88.551967|88.044285|88.586036|87.717712|87.898030|87.667990|87.351176|88.593553|87.775863|88.063310|88.165814|88.339316|87.385947|87.666491|87.924736|87.681635|87.722093|87.861764|88.023563|87.685898|87.949819|87.618525|88.343452|87.425077|87.786810|87.982742|88.034172|87.734904|88.033791|88.465976|87.838418|87.679091|88.383985,
solar_capex_+10%,7,28,success,2050,0.98,30000.0,60000.0,20000.0,10000.0,0.5,0.15,0.85,2000.0,0.0,0.0,0.0475,0.0475,0.0475,30,30,0.8,1,1,87.66649106667612,88.74390946677998,90.20159318456757,91.68040275333759,94.84928040070191,62590622.12858949,29086592.96353937,1312666.9491420023,1.0,6778355.4662058195,87.92063909359554,0.3239443669339349,87.3511760690294,88.59355345482287,89.00050163959129,0.32693932885517607,88.42958693410469,89.68220021951524,90.46149214299732,0.33100764498043767,89.88861339861832,91.15507525409905,91.94365642181502,0.3351534462489052,91.36878517421187,92.6492963036768,95.11972273356722,0.34409700257728787,94.54058183619802,95.85119855277203,47,50,87.445689|88.440000|87.635882|87.408335|88.042183|88.158510|87.753131|87.713397|87.770546|88.213154|87.969644|88.002898|87.779529|87.953199|88.551967|88.044285|88.586036|87.717712|87.898030|87.667990|87.351176|88.593553|87.775863|88.063310|88.165814|88.339316|87.385947|87.666491|87.924736|87.681635|87.722093|87.861764|88.023563|87.685898|87.949819|87.618525|88.343452|87.425077|87.786810|87.982742|88.034172|87.734904|88.033791|88.465976|87.838418|87.679091|88.383985,
