time,Demand_AVG,ActualGen_AVG,Import_AVG,Demand_STDV,ActualGen_STDV,Import_STDV,Wind1_Mean,Wind1_STDV,Wind2_Mean,Wind2_STDV,Kern_mean,Kern_std,Topaz_mean,Topaz_std,Deser_Sunlight_mean,Deser_Sunlight_std,CA_Valley_Solar_Ranch_mean,CA_Valley_Solar_Ranch_std,Mount_Signal_mean,Mount_Signal_std,1_Car_Miles,1_Car_KWh,Mean (kWh),Standard Deviation (kWh),Charge_KWh_perCar,Charge_STDV_perCar,Share_Veh_Plugged,NG_mean,NG_STDV,Hydro_mean,Hydro_STDV
3/5/10 22:00,26337.86,21977.29,-4794,2233.56,1987.2,2152.11,802.5,805.3723983,1542.5,1614.823303,667.5860513,279.5359087,589.0493653,270.9647582,691.6497435,247.1406653,575.4299643,271.2822364,721.6803217,163.3580877,1.4841819,0.549697,22.944471,17.407939,0.43285008,0.414304634,0.78724142,6698.6,2506.038866,1824,2160.521812
3/5/10 23:00,26622.14,22076,-4949.86,2154.87,2150.18,2293.33,899.1666667,727.1284389,1482.166667,1624.968359,661.5576534,264.5598072,588.0110517,279.7709527,656.0631278,229.4000507,555.3985269,288.2550336,664.1687555,207.1759336,1.9652427,0.727867667,22.012694,16.725922,0.594998919,0.513426887,0.755271476,6887.8,2071.967833,1910.6,2148.90863
3/6/10 0:00,27146.14,21765.57,-5486,2004.64,1897.76,2339.6,1327.5,1065.791865,1413,1507.566251,508.0871428,266.9030467,454.7474606,282.879051,530.4245141,165.7256706,396.0620619,277.3889592,447.6334659,176.5843101,1.9652427,0.727867667,18.697842,15.249917,0.714066971,0.554070456,0.641536503,8393.8,1949.30621,2218,2137.86494
3/6/10 1:00,28110.29,20729.29,-6766.86,1952.79,2461.63,1998.87,1308.666667,1198.884259,1408.666667,1539.265236,98.45048437,58.33174811,104.8201364,75.22846904,72.27404281,42.00490365,109.949049,81.66776282,26.80129656,20.31651853,1.9652427,0.727867667,16.488526,13.930423,0.755025873,0.566601295,0.565733271,10478.4,2119.866812,2950.2,2207.451744
3/6/10 2:00,29982.86,21491.71,-8588.43,1739.69,2790.89,1923.48,1373,1345.683618,1271.166667,1674.27446,0,0,0,0,0,0,0,0,0,0,1.9652427,0.727867667,14.343198,13.51042,0.733849338,0.564018356,0.492125513,12841.6,3118.917569,3901.2,2043.304603
3/6/10 3:00,32016.71,22348.86,-9104.71,2068.24,2668.73,1933.19,1417.833333,1576.328318,1306,1653.280617,0,0,0,0,0,0,0,0,0,0,0.7133913,0.264219,11.99619,11.713198,0.740062315,0.562402631,0.411597968,12987.2,3134.859917,3969.4,1896.817282
3/6/10 4:00,32052.86,21844.14,-9623.57,2036.27,2570.1,1742.83,1290.833333,1581.021495,1035.333333,1401.221991,0,0,0,0,0,0,0,0,0,0,0.7133913,0.264219,10.015929,9.737113,0.745633548,0.56351349,0.343653779,12626.6,3061.265474,3676,1957.908961
3/6/10 5:00,31376,21291.43,-9714.86,1902.53,2216.84,1704.44,1188,1639.843773,1144.166667,1665.325484,0,0,0,0,0,0,0,0,0,0,0.7133913,0.264219,7.218457,7.00201,0.742984551,0.56370137,0.247670488,12516.4,2731.920076,3248,2147.66536
3/6/10 6:00,30185.71,20092.43,-9339.57,1712.36,2100.06,1715.05,1069.666667,1564.255307,1069.666667,1564.255307,0,0,0,0,0,0,0,0,0,0,0.7133913,0.264219,5.196229,5.214045,0.712811882,0.541616394,0.178286381,12076.8,2302.756761,2848.2,2134.750852
3/6/10 7:00,28414.57,18736.86,-9011.43,1526.59,2104.08,1834.05,1099.666667,1542.454754,872.8333333,1193.378803,0,0,0,0,0,0,0,0,0,0,0.6477921,0.239923,4.346737,4.403748,0.605470823,0.493820613,0.149139695,11348.2,2354.588966,2475,2004.271938
3/6/10 8:00,26757.71,17666.43,-8492.57,1369.25,1890.41,1938.18,1035.333333,1401.221991,699.6666667,847.0907075,0,0,0,0,0,0,0,0,0,0,0.6477921,0.239923,4.025598,3.800259,0.533929071,0.451092948,0.138121183,10599.8,2104.642891,2378.8,2026.666154
3/6/10 9:00,25503,16976,-7908.14,1161.55,1664.33,1644.17,1044,1277.595711,847.5,952.2797383,0,0,0,0,0,0,0,0,0,0,0.6477921,0.239923,3.959049,3.608625,0.464459369,0.437492472,0.135837839,10374.8,2361.622684,2190.2,1973.894171
3/6/10 10:00,24700.29,16615.86,-7635.29,1053.4,1404.77,1554.74,778.5,1010.024901,802.5,805.3723983,0,0,0,0,0,0,0,0,0,0,0.6477921,0.239923,3.797049,3.486873,0.388458894,0.379295088,0.130279502,10002,2581.115263,2160.6,1961.648873
3/6/10 11:00,24218.29,16331.71,-7370.57,1001.18,1467.92,1472.61,764,1088.638232,905.6666667,929.7966803,0,0,0,0,0,0,0,0,0,0,0.4236615,0.156911667,3.987062,3.474549,0.324334368,0.315305789,0.136798985,9533.6,2399.986833,2039.6,1947.124752
3/6/10 12:00,24131.86,16261.43,-7401.14,1041.32,1468.74,1584.66,655.1666667,1058.131262,866.6666667,967.7374988,0,0,0,0,0,0,0,0,0,0,0.4236615,0.156911667,4.263748,3.866013,0.233747033,0.226738078,0.146292282,9359.6,2148.831147,2119.6,2024.365901
3/6/10 13:00,24577,16590.57,-7685.14,1178.49,1636.16,1558.37,656.1666667,1029.96377,1029,1154.391961,0,0,0,0,0,0,0,0,0,0,0.4236615,0.156911667,5.9366,6.357654,0.168263538,0.168840453,0.203689046,9551.4,2312.412766,2312.2,2190.817359
3/6/10 14:00,25748.43,17590.29,-7982.14,1639.12,1821.92,1611.86,695.8333333,1217.75768,985.1666667,1183.264707,0,0,0,0,0,0,0,0,0,0,0.4236615,0.156911667,7.992197,8.025435,0.140755411,0.142601533,0.274218068,10378.2,2180.232832,2517.4,2338.401762
3/6/10 15:00,27300.14,19336.71,-8184,2527.29,2490.55,1241.48,704.8333333,1211.771334,866.6666667,967.7374988,202.4703136,110.670426,143.7102748,85.80002381,182.3148876,121.1433046,118.6873767,81.84461776,248.1053883,118.785255,1.6044471,0.594239667,13.367056,12.794345,0.130356334,0.123059439,0.458633374,9918,3590.270324,2741.2,2151.825667
3/6/10 16:00,27583.43,21595.29,-6783.71,2888.17,2494.93,1079.47,621.3333333,1037.47649,630.8333333,728.2415579,529.1587906,292.8134418,402.89339,265.5367154,502.6651907,331.088892,386.3815582,286.753563,588.221482,277.5757834,1.6044471,0.594239667,18.374454,15.855388,0.128201354,0.116853974,0.630440826,8777.2,3818.954988,2470,2167.399017
3/6/10 17:00,27341.57,22315.86,-5523,2669.35,2171.04,1572.34,634.8333333,879.290263,478.1666667,492.202973,689.159103,310.2411897,541.5479988,355.5798632,590.9281569,309.9307603,568.4716545,361.6625015,613.2134748,276.8488297,1.6044471,0.594239667,22.051453,17.110522,0.122955493,0.112911419,0.756601325,7822.2,3068.163816,2159,2165.73648
3/6/10 18:00,27023.71,22634.29,-4634.57,2691.76,2142.64,1581.37,778.5,1010.024901,478.1666667,492.202973,671.3851511,270.3204083,583.1944697,313.0666737,635.4674121,292.4017989,604.8742726,318.0934303,728.1411848,244.3924147,1.6044471,0.594239667,23.316325,17.497493,0.129108467,0.112512345,0.8,7478.4,3162.781655,1930.8,2165.5808
3/6/10 19:00,26485.14,22540.29,-4058.14,2873.03,2369.43,1583.02,895.6666667,1185.057748,607,770.9181539,674.5684053,263.1853375,629.7369046,245.8919257,696.4235017,250.7817069,583.8733539,276.2933559,709.9866177,235.3723206,1.4841819,0.549697,22.662362,17.417728,0.138068073,0.125188675,0.777562056,7282.8,3424.477508,1796.6,2047.295484
3/6/10 20:00,26104.14,22307,-3769.14,3039.03,2522.41,1621.05,1052,908.9891088,611.8333333,784.0567369,647.2892624,244.4417119,625.7452947,235.3063092,629.8387888,234.7219468,569.959746,265.11412,686.2146802,251.4433247,1.4841819,0.549697,22.854228,17.367832,0.192238125,0.205872635,0.784145117,7306.4,3575.98592,1768.6,2074.988747
3/6/10 21:00,25839,22493.71,-3573.14,3095.73,2620.06,1439.49,1190.166667,1041.10238,620.8333333,775.8964922,649.5501396,213.8958297,567.5517537,279.4901891,628.843714,288.1539749,570.2569567,279.3312267,688.4104886,244.589898,1.4841819,0.549697,23.026276,17.402137,0.258802171,0.259878479,0.790048209,7059.8,3253.113847,1745.8,2025.287066
3/6/10 22:00,25861.71,22391.43,-3593.29,3284.08,2570.45,1494.2,1033.333333,1113.547425,655.6666667,765.8492454,551.1751928,272.6330251,553.4006382,305.35835,560.0866153,283.2054718,519.8520652,292.8180789,660.7732649,252.3681302,1.4841819,0.549697,22.944471,17.407939,0.43285008,0.414304634,0.78724142,6792.6,3062.421068,1812,2052.571436
3/6/10 23:00,26025.29,22404.57,-3711.86,3256.24,2360.64,1521.77,921.1666667,1036.876158,846.3333333,774.8204093,515.6531779,303.6483641,553.4813006,280.7298188,529.6546201,311.7270795,463.5650414,304.6014411,595.4164213,254.8258768,1.9652427,0.727867667,22.012694,16.725922,0.594998919,0.513426887,0.755271476,7365.4,3210.72185,1873.4,2070.958063
3/7/10 0:00,26499.14,22529.71,-4076,2934.18,1938.42,1444.83,1038.333333,1191.304271,963,701.107695,345.9942659,300.1895601,390.2299106,290.0006967,375.6799189,260.5527637,357.7142626,291.012368,399.927414,189.8509462,1.9652427,0.727867667,18.697842,15.249917,0.714066971,0.554070456,0.641536503,8550.6,2634.340771,2001.4,2125.445789
3/7/10 1:00,27614,21174.14,-5629,2336.22,2481.45,1335.23,1195.166667,1209.622159,1238.5,835.4894972,79.65843159,65.47509004,122.658194,75.23299602,53.61420689,48.66787348,121.3349603,84.01282555,27.70406184,23.79221062,1.9652427,0.727867667,16.488526,13.930423,0.755025873,0.566601295,0.565733271,10129.8,3155.730058,2724.8,2102.983405
3/7/10 2:00,29472.57,21290.43,-8249.71,2089.67,2454.05,1399.95,1529.5,1103.714773,1628.166667,993.8129435,0,0,0,0,0,0,0,0,0,0,1.9652427,0.727867667,14.343198,13.51042,0.733849338,0.564018356,0.492125513,12131.4,2810.201381,3517.2,2014.64518
3/7/10 3:00,31649.14,22255.29,-9102.43,2358.4,2564.96,1288.1,1930,1479.946891,1790.5,1042.635459,0,0,0,0,0,0,0,0,0,0,0.7133913,0.264219,11.99619,11.713198,0.740062315,0.562402631,0.411597968,12662.4,2765.112349,3967.6,1894.732514
3/7/10 4:00,31885,22298.71,-9301.14,2260.96,2556.02,1170.63,1713,1437.732103,1607.166667,925.9882109,0,0,0,0,0,0,0,0,0,0,0.7133913,0.264219,10.015929,9.737113,0.745633548,0.56351349,0.343653779,12555,2467.094648,3774.4,1863.233963
3/7/10 5:00,31218.86,21441.43,-9370.29,2141.29,2303.07,1081.69,1551,1449.68838,1485,1068.296214,0,0,0,0,0,0,0,0,0,0,0.7133913,0.264219,7.218457,7.00201,0.742984551,0.56370137,0.247670488,12149.6,2406.796689,3437,1906.061253
3/7/10 6:00,30033.43,20132.71,-9365.57,1878.4,2090.24,1011.48,1529.666667,1416.084272,1377.5,1229.866781,0,0,0,0,0,0,0,0,0,0,0.7133913,0.264219,5.196229,5.214045,0.712811882,0.541616394,0.178286381,11625.4,2664.04313,3080.6,2056.183917
3/7/10 7:00,28228,18810.57,-8834,1564.37,1877.4,1243.38,1442.5,1306.503693,1289.666667,1246.050507,0,0,0,0,0,0,0,0,0,0,0.6477921,0.239923,4.346737,4.403748,0.605470823,0.493820613,0.149139695,10817,2500.520346,2759.4,1960.10186
3/7/10 8:00,26466.29,17721.43,-8212.86,1255.27,1553.6,944.5,1442.5,1306.503693,1290.166667,1423.439976,0,0,0,0,0,0,0,0,0,0,0.6477921,0.239923,4.025598,3.800259,0.533929071,0.451092948,0.138121183,10248.2,2628.952871,2590.8,1895.827181
3/7/10 9:00,25252.14,16791.29,-7916.86,1043.58,1367.45,924.15,1550.666667,1391.92495,1127.166667,1332.329001,0,0,0,0,0,0,0,0,0,0,0.6477921,0.239923,3.959049,3.608625,0.464459369,0.437492472,0.135837839,9772,2522.983749,2461.8,1847.641794
3/7/10 10:00,24454.71,16221.71,-7735.57,1008.5,1304.64,928.35,1182.5,1483.819767,1147.166667,1336.990713,0,0,0,0,0,0,0,0,0,0,0.6477921,0.239923,3.797049,3.486873,0.388458894,0.379295088,0.130279502,9624,2504.445048,2383.6,1855.022857
3/7/10 11:00,24014.86,15833.29,-7674.14,962.79,1226.89,1003.11,1074.333333,1369.54075,1138.166667,1345.972721,0,0,0,0,0,0,0,0,0,0,0.4236615,0.156911667,3.987062,3.474549,0.324334368,0.315305789,0.136798985,9350.8,2357.588747,2334.8,1907.304564
3/7/10 12:00,23911.43,15962.86,-7592.29,988.9,1269.3,1029.81,1078.666667,1557.008628,1260.833333,1606.586744,0,0,0,0,0,0,0,0,0,0,0.4236615,0.156911667,4.263748,3.866013,0.233747033,0.226738078,0.146292282,9612.8,1994.222956,2357.2,2010.243567
3/7/10 13:00,24417.14,16344.43,-7865.57,1244.6,1340.27,1096.83,1262.166667,1682.251993,1305,1671.440337,0,0,0,0,0,0,0,0,0,0,0.4236615,0.156911667,5.9366,6.357654,0.168263538,0.168840453,0.203689046,10007.6,1908.84947,2473,2047.921874
3/7/10 14:00,25748.29,17552,-8198.57,1759.55,2058.57,1163.16,1369.833333,1622.912865,1301.166667,1649.532954,0,0,0,0,0,0,0,0,0,0,0.4236615,0.156911667,7.992197,8.025435,0.140755411,0.142601533,0.274218068,10923.8,2305.782123,2796,2120.135019
3/7/10 15:00,27485,19423.29,-8536.14,2673.94,3030.78,1513.37,1369.833333,1622.912865,1301.166667,1649.532954,224.9777132,108.8963557,178.450272,69.71437183,232.162285,125.3729595,152.0141536,65.92083282,303.3229146,119.8205238,1.6044471,0.594239667,13.367056,12.794345,0.130356334,0.123059439,0.458633374,10706.4,3223.278502,2970,2132.44871
3/7/10 16:00,28264.86,21191.43,-7792.57,3018.87,3673.49,1713.72,1369.833333,1622.912865,1281.833333,1589.600757,677.2443076,218.5693155,557.5163402,225.790617,495.4291669,345.238963,481.9655614,245.6775457,707.3727512,258.5673557,1.6044471,0.594239667,18.374454,15.855388,0.128201354,0.116853974,0.630440826,8471.6,3372.541075,2487.6,2091.363861
3/7/10 17:00,28378.29,22191.29,-6614.71,2955.32,3627.1,2434.44,1457.666667,1605.265544,1251.833333,1614.829578,780.9808571,236.0698074,695.2738829,231.2130689,620.3365052,325.2960123,659.1177632,292.2547284,783.8522352,215.9028626,1.6044471,0.594239667,22.051453,17.110522,0.122955493,0.112911419,0.756601325,6859.2,2416.702961,2182.8,2022.137285
3/7/10 18:00,28025.14,22405.57,-5767.43,3260.03,3474.52,2736.39,1522.666667,1660.948845,1251.833333,1614.829578,793.6464072,176.131692,661.6842227,243.9208062,666.3324509,260.5707539,628.9062562,277.1580649,800.5820925,172.4864791,1.6044471,0.594239667,23.316325,17.497493,0.129108467,0.112512345,0.8,6200,2017.465613,1931,2138.952664
3/7/10 19:00,27578.71,22325.57,-5451.57,3551.29,3211.46,2616.02,1566.5,1623.179442,1417.666667,1529.508505,767.4974826,163.7469248,689.024426,186.8811155,644.2251581,256.562651,671.4122452,199.7603239,769.282669,187.8983846,1.4841819,0.549697,22.662362,17.417728,0.138068073,0.125188675,0.777562056,6140.2,2672.559017,1909,2161.34125
3/7/10 20:00,27025.86,22260.14,-5050.14,3849.75,2824.29,2666.92,1756.5,1613.297338,1569.666667,1345.449764,742.9912803,121.9354807,700.6370898,136.3954052,672.9208069,195.9403968,650.6601343,209.1369202,771.6582698,171.2350463,1.4841819,0.549697,22.854228,17.367832,0.192238125,0.205872635,0.784145117,6191,2430.28198,1821.2,2008.344144
3/7/10 21:00,26777.86,22109.14,-4777.14,3862.98,2913.49,2469.86,2022.666667,1490.043579,1815.666667,1258.817964,723.5996615,159.4528249,630.1229776,230.8788877,652.0606911,232.8620308,612.2098101,247.0171128,724.4198184,183.1187426,1.4841819,0.549697,23.026276,17.402137,0.258802171,0.259878479,0.790048209,6209,2613.329103,1742.2,2012.393277
3/7/10 22:00,26658.14,21620,-5078.57,3732.88,3148.96,2278.14,1860.166667,1437.365565,1511.333333,1400.669221,707.9316761,230.6183006,593.7873122,252.7289371,631.6110059,257.0009424,641.1485271,222.8603443,695.1160612,183.5413846,1.4841819,0.549697,22.944471,17.407939,0.43285008,0.414304634,0.78724142,6444,2416.779676,1726.6,1960.793538
3/7/10 23:00,26800.43,21412.14,-5534.29,3459.57,2942.76,2083.85,1752,1384.146958,1560.166667,1418.443854,597.7191563,307.7728308,577.1290423,265.90958,559.6754083,274.2697318,605.2192592,272.3482857,600.0480828,244.1048879,1.9652427,0.727867667,22.012694,16.725922,0.594998919,0.513426887,0.755271476,6880.6,1998.377167,1837,1952.083374
3/8/10 0:00,27240.14,21100.43,-6095.29,3011.98,2671.29,1620.73,1772.333333,1485.878685,1732.833333,1374.023932,499.618133,253.4535165,452.8531692,272.7873847,447.1253404,227.7384218,449.0695634,269.9093386,401.8455984,225.6652524,1.9652427,0.727867667,18.697842,15.249917,0.714066971,0.554070456,0.641536503,7907.8,1540.072303,2216.2,2002.074724
3/8/10 1:00,28205.29,20411.71,-7376,2422.05,2512.31,1325.02,1783,1606.605116,2003.333333,1435.123363,120.8404657,53.24117604,134.2606104,75.83028662,73.62801431,47.26284174,139.1813638,81.09483644,40.01705708,27.7508968,1.9652427,0.727867667,16.488526,13.930423,0.755025873,0.566601295,0.565733271,9892.6,1123.878018,2834.2,2086.14278
3/8/10 2:00,29871.43,21286.14,-8771.43,2047.75,2183.68,945.05,1797.166667,1690.718831,2003.333333,1435.123363,0,0,0,0,0,0,0,0,0,0,1.9652427,0.727867667,14.343198,13.51042,0.733849338,0.564018356,0.492125513,12524.4,1014.101474,3756.6,2039.204085
3/8/10 3:00,31998.57,22730.43,-9163,2243.73,2458.41,932.18,1891,1599.715225,1967.833333,1309.721713,0,0,0,0,0,0,0,0,0,0,0.7133913,0.264219,11.99619,11.713198,0.740062315,0.562402631,0.411597968,13382.6,1404.757025,4096.8,2151.245616
3/8/10 4:00,32256.14,22400.43,-9361.57,2561.81,2836.31,1269.54,1891,1599.715225,1829,1114.911118,0,0,0,0,0,0,0,0,0,0,0.7133913,0.264219,10.015929,9.737113,0.745633548,0.56351349,0.343653779,12898,1467.258839,3958.8,2175.362544
3/8/10 5:00,31580.86,21799,-9491.14,2588.27,2779.2,1119.52,1923.833333,1310.821028,1720.166667,1119.713252,0,0,0,0,0,0,0,0,0,0,0.7133913,0.264219,7.218457,7.00201,0.742984551,0.56370137,0.247670488,12522.6,1603.33833,3802.4,2205.842764
3/8/10 6:00,30338.43,20451.57,-9358,2372.48,2624.15,1078.75,1794.666667,1209.901924,1829.5,1309.930952,0,0,0,0,0,0,0,0,0,0,0.7133913,0.264219,5.196229,5.214045,0.712811882,0.541616394,0.178286381,11970.8,1836.201432,3224,2384.20773
3/8/10 7:00,28459.71,18889.43,-8995.29,2148.42,2541,1179.03,1923.833333,1310.821028,1963.666667,1458.637675,0,0,0,0,0,0,0,0,0,0,0.6477921,0.239923,4.346737,4.403748,0.605470823,0.493820613,0.149139695,11035,1798.990689,2841.6,2373.130064
3/8/10 8:00,26642.14,17923.43,-8293.14,1868.31,2135.89,1196.78,2237.833333,1123.407569,1963.666667,1458.637675,0,0,0,0,0,0,0,0,0,0,0.6477921,0.239923,4.025598,3.800259,0.533929071,0.451092948,0.138121183,10215.2,1978.60423,2600.8,2226.531765
3/8/10 9:00,25396.14,17114.14,-7855.57,1510.56,2166.88,1473.23,2390.833333,1101.631775,1791.166667,1305.86851,0,0,0,0,0,0,0,0,0,0,0.6477921,0.239923,3.959049,3.608625,0.464459369,0.437492472,0.135837839,9597.6,1966.763026,2597.6,2248.392937
3/8/10 10:00,24593,16695.43,-7438,1378.66,2149.97,1620.58,1981.166667,1170.002464,1746.833333,1174.723868,0,0,0,0,0,0,0,0,0,0,0.6477921,0.239923,3.797049,3.486873,0.388458894,0.379295088,0.130279502,9388.6,2170.466263,2528.2,2241.923884
3/8/10 11:00,24130.57,16493.71,-7212.43,1178.33,1797.44,1594.99,1755.166667,1229.53868,1529.166667,1153.293964,0,0,0,0,0,0,0,0,0,0,0.4236615,0.156911667,3.987062,3.474549,0.324334368,0.315305789,0.136798985,9647,2102.73013,2444.4,2241.097231
3/8/10 12:00,24117.71,16529.29,-7200.29,1000.71,1753.93,1389.97,1594.5,1345.53703,1834.666667,1115.139393,0,0,0,0,0,0,0,0,0,0,0.4236615,0.156911667,4.263748,3.866013,0.233747033,0.226738078,0.146292282,9668.2,1990.962255,2486,2218.51403
3/8/10 13:00,24686.43,17115.29,-7406,1044.2,1872.3,1595.04,1334.166667,1445.757852,1746.833333,1174.723868,0,0,0,0,0,0,0,0,0,0,0.4236615,0.156911667,5.9366,6.357654,0.168263538,0.168840453,0.203689046,9994.2,2072.838802,2791,2291.60806
3/8/10 14:00,26192,18291.14,-7847.86,1320.38,2129.01,1502.51,1364.666667,1520.910999,1421.5,1251.952196,0,0,0,0,0,0,0,0,0,0,0.4236615,0.156911667,7.992197,8.025435,0.140755411,0.142601533,0.274218068,10604.4,2096.304558,3125.2,2453.699696
3/8/10 15:00,28007.86,20326.43,-8359.43,2015.76,2563.01,1537.7,1182,1314.554069,1079.166667,1375.009442,276.1455518,86.09165736,182.000202,85.35874518,260.3040096,104.7480307,179.8467917,77.22604672,331.2204397,130.8111563,1.6044471,0.594239667,13.367056,12.794345,0.130356334,0.123059439,0.458633374,10369,2284.373437,3073.2,2337.75805
3/8/10 16:00,28671.29,22535.71,-7098.86,2478.55,2341.37,2100.69,1029.333333,1281.377332,991.5,1425.336416,742.8271574,203.5453287,538.4671569,254.1990439,670.3444793,255.2829469,524.3764479,256.7222869,737.0627348,246.7154668,1.6044471,0.594239667,18.374454,15.855388,0.128201354,0.116853974,0.630440826,8381.6,2691.311818,2678.4,2137.199874
3/8/10 17:00,28324,23556.57,-5122.14,2608.49,2124.14,2328.51,833.8333333,1301.556056,991.1666667,1312.343921,877.8195723,148.4447794,694.1568157,270.778801,715.8085215,261.8527011,675.9444272,293.548762,802.6956591,214.8976783,1.6044471,0.594239667,22.051453,17.110522,0.122955493,0.112911419,0.756601325,6898.8,2618.882624,2209.2,2156.400519
3/8/10 18:00,27852.57,23935.14,-4090.71,2727.95,1860.59,2229.14,882.5,1288.3184,1077.333333,1153.752082,848.851316,158.6431806,767.760826,228.3060552,806.3887861,193.224446,697.5950781,282.1134277,830.4425287,185.6319862,1.6044471,0.594239667,23.316325,17.497493,0.129108467,0.112512345,0.8,6519.2,2535.791237,1970.6,2066.040609
3/8/10 19:00,27329.14,23704.86,-3568.29,2809.48,1947.63,1977.19,979.3333333,1298.095631,1107.333333,1123.77216,823.9366884,136.9278453,745.1894374,219.1214962,792.0000553,146.5126985,649.8774419,260.2065827,807.2182382,175.7651268,1.4841819,0.549697,22.662362,17.417728,0.138068073,0.125188675,0.777562056,6252.2,2763.99886,1772.2,1968.051244
3/8/10 20:00,27027,23772,-3340.57,2987.09,1935.58,1930.19,1073.166667,1252.911396,1260,1149.090597,812.1953351,126.7737274,705.3151095,220.1157128,705.5790527,258.5290362,681.8844572,208.5313088,782.5041672,164.126792,1.4841819,0.549697,22.854228,17.367832,0.192238125,0.205872635,0.784145117,6026.4,2435.546612,1780.8,2018.349499
3/8/10 21:00,26905,23769.43,-3201.43,3077.47,1813.72,2345.86,1224.833333,1223.960362,1407.333333,1216.23068,800.4289876,159.8513686,704.3961987,215.2085954,716.5269739,260.7110134,676.7276333,240.2555378,761.8183477,205.2309323,1.4841819,0.549697,23.026276,17.402137,0.258802171,0.259878479,0.790048209,6010,2169.760701,1689.2,1899.842415
3/8/10 22:00,26973.86,23688,-3288.86,3134.32,2089.22,2282.24,1245.833333,1283.572579,1264.833333,1238.644003,791.9472699,141.8634812,674.366892,226.3326194,781.4269974,121.7537546,671.530923,264.3904748,764.1371818,194.396306,1.4841819,0.549697,22.944471,17.407939,0.43285008,0.414304634,0.78724142,6001.6,2032.113998,1829.2,2023.021181
3/8/10 23:00,27272,23763.57,-3502.14,3155.79,2114.95,2348.46,1516.5,1510.209091,1406.833333,1339.07183,717.5396107,219.5155565,620.3495756,282.6706866,695.3011334,210.775972,552.4852351,296.2907836,720.476528,184.9983647,1.9652427,0.727867667,22.012694,16.725922,0.594998919,0.513426887,0.755271476,6489.2,1475.599776,1837.8,2104.990903
3/9/10 0:00,27788.29,23252.57,-4053.43,2917.35,2351.66,2143.88,1604.333333,1480.825941,1573.5,1295.593725,579.7272787,249.5483778,525.1583487,254.4907322,526.7264824,230.5711692,463.0688109,277.0318975,456.6144705,182.2502378,1.9652427,0.727867667,18.697842,15.249917,0.714066971,0.554070456,0.641536503,7468,1313.464312,2103.8,2050.154555
3/9/10 1:00,28725.71,21599.71,-6042.29,2541.43,2679.04,1825.79,1604.333333,1480.825941,1560.166667,1418.443854,139.8270328,51.10418144,132.6297472,85.077917,90.54330692,47.04205888,162.7981971,91.02450512,41.92275892,28.10116603,1.9652427,0.727867667,16.488526,13.930423,0.755025873,0.566601295,0.565733271,9135.8,1066.176674,2928.2,2150.689006
3/9/10 2:00,30377.43,22127,-8186.43,2130.69,2327.72,1309.23,1692.166667,1444.452895,1540.5,1525.864181,0,0,0,0,0,0,0,0,0,0,1.9652427,0.727867667,14.343198,13.51042,0.733849338,0.564018356,0.492125513,12099.6,1511.382248,3990.4,2190.332121
3/9/10 3:00,32310.71,22984.71,-8921.29,2209.9,2345.61,1239.23,1692.166667,1444.452895,1540.5,1525.864181,0,0,0,0,0,0,0,0,0,0,0.7133913,0.264219,11.99619,11.713198,0.740062315,0.562402631,0.411597968,12790.6,1740.512654,4517.6,2130.57734
3/9/10 4:00,32465.86,22608,-9258,2423.69,2519.02,1334.25,1516.5,1510.209091,1417.833333,1576.328318,0,0,0,0,0,0,0,0,0,0,0.7133913,0.264219,10.015929,9.737113,0.745633548,0.56351349,0.343653779,12476.2,1915.728634,4299,2090.667955
3/9/10 5:00,31707.86,21737.71,-9348.29,2393.04,2677.47,1272.31,1408.833333,1585.798148,1335,1645.916401,0,0,0,0,0,0,0,0,0,0,0.7133913,0.264219,7.218457,7.00201,0.742984551,0.56370137,0.247670488,11865.2,1756.119928,3937,2109.761005
3/9/10 6:00,30318.86,20736,-9045.43,2296.51,2779.25,1313.93,1271.166667,1674.27446,1262.166667,1682.251993,0,0,0,0,0,0,0,0,0,0,0.7133913,0.264219,5.196229,5.214045,0.712811882,0.541616394,0.178286381,11443.6,1852.034233,3474.2,2288.635008
3/9/10 7:00,28397.14,19333.86,-8549.14,2038.03,2529.24,1294.17,1306,1653.280617,1345,1618.709733,0,0,0,0,0,0,0,0,0,0,0.6477921,0.239923,4.346737,4.403748,0.605470823,0.493820613,0.149139695,10733,1920.881568,2910,2341.105081
3/9/10 8:00,26584,18185.86,-8076,1550.01,1977.93,1249.71,1408.833333,1585.798148,1408.833333,1585.798148,0,0,0,0,0,0,0,0,0,0,0.6477921,0.239923,4.025598,3.800259,0.533929071,0.451092948,0.138121183,10240.4,2087.451389,2624.2,2205.28132
3/9/10 9:00,25453.29,17475.14,-7599.14,1280.07,1637.34,1262.74,1388.833333,1585.834848,1326,1654.447461,0,0,0,0,0,0,0,0,0,0,0.6477921,0.239923,3.959049,3.608625,0.464459369,0.437492472,0.135837839,9935.6,2494.960681,2447,2213.689228
3/9/10 10:00,24686.71,16943.71,-7330.29,1101.31,1577.86,1302.97,1408.833333,1585.798148,1457.666667,1605.265544,0,0,0,0,0,0,0,0,0,0,0.6477921,0.239923,3.797049,3.486873,0.388458894,0.379295088,0.130279502,9959.4,2495.708477,2436.4,2180.703969
