,Temperature,std_temperature
278,7.07307692307692,2.9333762623121324
279,8.511538461538459,2.9221630750245677
280,11.157692307692297,3.264573025226582
281,13.357692307692291,3.7625070444132405
282,14.826923076923064,4.070098733901146
283,15.765384615384631,4.166378656712699
284,16.296153846153864,4.139531195500104
285,16.42692307692306,4.051697403786696
286,15.87307692307691,3.8612701805762577
287,13.973076923076974,3.7196116882157355
288,11.665384615384587,3.7540792627635224
289,10.361538461538448,3.674972411083139
290,9.761538461538452,3.5814418780605566
291,9.550000000000008,3.6676463337717866
292,9.46153846153845,3.7496785047372914
293,9.200000000000001,3.623135535846142
294,8.707692307692286,3.450397722646542
295,8.257692307692302,3.4619048492390982
296,7.938461538461543,3.6232500245968042
297,7.7346153846153864,3.735152334639507
298,7.61538461538461,3.832044227688788
299,7.515384615384596,3.8548939554036252
300,7.350000000000011,3.716575484681205
301,7.123076923076924,3.5477525488889654
302,7.153846153846144,3.3805105904066997
303,8.753846153846135,3.268471156933116
304,11.661538461538441,3.6397964941076753
305,14.115384615384626,4.141876475794605
306,15.676923076923126,4.347913931479734
307,16.603846153846156,4.434940393770394
308,17.030769230769188,4.433575599061394
309,16.988461538461546,4.371945918136581
310,16.230769230769226,4.1840756313538225
311,14.188461538461533,3.9295744751252086
312,11.849999999999989,3.9014318359251607
313,10.6076923076923,3.8670880996391026
314,10.076923076923086,3.778355511379305
315,9.734615384615353,3.7542844660270283
316,9.369230769230766,3.6408220479975655
317,8.880769230769268,3.4555398356198346
318,8.373076923076924,3.3360455632380086
319,7.953846153846162,3.337162245359349
320,7.757692307692337,3.4274642392169623
321,7.696153846153848,3.5230395126094467
322,7.626923076923059,3.5265448414161016
323,7.519230769230777,3.4807513024675623
324,7.330769230769235,3.4331456259367865
325,7.130769230769228,3.3784063742583763
326,7.242307692307689,3.336809298760763
327,8.949999999999998,3.2905543831014477
328,11.876923076923088,3.616677419338855
329,14.265384615384589,4.14375925226608
330,15.857692307692266,4.45622826730974
331,16.73076923076926,4.683436535043235
332,16.976923076923093,4.761456359840618
333,16.8307692307693,4.737325390117493
334,16.146153846153858,4.524599429783813
335,14.223076923076908,4.163915536198182
336,11.861538461538458,3.852633538916618
337,10.542307692307684,3.6422398481032396
338,10.065384615384607,3.613441982786352
339,9.834615384615354,3.7242051103159857
340,9.588461538461527,3.719691345219883
341,9.261538461538434,3.602887730696031
342,8.95000000000002,3.533167711002985
343,8.803846153846147,3.571469248445602
344,8.669230769230786,3.6412452082586624
345,8.4,3.5936734532910592
346,8.065384615384604,3.467215768478389
347,7.8307692307692385,3.388652086444249
348,7.61538461538461,3.3689211373419874
349,7.4076923076923284,3.4060164632820187
350,7.457692307692302,3.4573400179907092
351,9.019230769230774,3.5147793777240235
352,11.76538461538465,3.9545510584735246
353,14.084615384615383,4.547819990574239
354,15.684615384615357,4.904860778784578
355,16.549999999999997,5.065007038128999
356,16.83461538461538,5.041200621251222
357,16.700000000000006,4.952557139723098
358,15.984615384615353,4.698948660979233
359,14.107692307692362,4.375080951632019
360,11.988461538461534,4.259669609862388
361,10.811538461538452,4.075184158529026
362,10.24999999999998,3.8254605145195457
363,9.92692307692307,3.826296923678055
364,9.6,3.8984441340958913
365,9.149999999999993,3.968193917005942
366,8.742307692307685,3.9806885687631333
367,8.48846153846152,4.003955451707631
368,8.350000000000028,4.009619913639178
369,8.242307692307685,3.900634326381819
370,8.026923076923099,3.7891717066163975
371,7.7384615384615545,3.749062104935935
372,7.526923076923053,3.7960778979635554
373,7.296153846153854,3.789468837986938
374,7.419230769230779,3.7086665268540133
375,9.080769230769244,3.428008816272859
376,11.784615384615378,3.5135378392936296
377,13.950000000000001,4.002216052805412
378,15.484615384615363,4.355648525084878
379,16.407692307692272,4.470273833687166
380,16.792307692307716,4.447381251927926
381,16.723076923076945,4.391459725252928
382,16.06538461538455,4.193562968451811
